n_lanDamento data desDriDao valortipo
"454";"02/08/2022";"Donta de Luz";"266.00";"D"
"455";"02/08/2022";"Recebimento de parcela";"310.00";"C"
"456";"02/08/2022";"Venda Ã  vista";"345.00";"C"
"457";"02/08/2022";"Recebimento de parcela";"425.00";"C"
"458";"02/08/2022";"Venda Ã  vista";"460.00";"C"
"459";"02/08/2022";"AluguÃ l";"940.00";"D"
"460";"29/08/2022";"Cafezinho";"16.00";"D"
"461";"29/08/2022";"Internet";"106.00";"D"
"462";"29/08/2022";"Impostos e taxas";"128.00";"D"
"463";"29/08/2022";"Venda Ã  vista";"130.00";"C"
"464";"29/08/2022";"Venda Ã  vista";"135.00";"C"
"465";"29/08/2022";"Impostos e taxas";"143.00";"D"
"466";"29/08/2022";"Recebimento de parcela";"160.00";"C"
"467";"29/08/2022";"Venda Ã  vista";"165.00";"C"
"468";"29/08/2022";"Recebimento de parcela";"210.00";"C"
"469";"29/08/2022";"Venda Ã  vista";"235.00";"C"
"470";"29/08/2022";"Venda Ã  vista";"245.00";"C"
"471";"29/08/2022";"Venda Ã  vista";"285.00";"C"
"472";"29/08/2022";"Pagamento de Fornecedor";"290.00";"D"
"473";"29/08/2022";"Venda Ã  vista";"305.00";"C"
"474";"29/08/2022";"Recebimento de parcela";"305.00";"C"
"475";"29/08/2022";"Recebimento de parcela";"360.00";"C"
"476";"29/08/2022";"Venda Ã  vista";"380.00";"C"
"477";"29/08/2022";"Venda Ã  vista";"395.00";"C"
"478";"29/08/2022";"Recebimento de parcela";"395.00";"C"
"479";"29/08/2022";"Pagamento de Fornecedor";"395.00";"D"
"480";"29/08/2022";"AluguÃ l";"920.00";"D"
"481";"03/08/2022";"Cafezinho";"10.00";"D"
"482";"03/08/2022";"Impostos e taxas";"59.00";"D"
"483";"03/08/2022";"Venda Ã  vista";"110.00";"C"
"484";"03/08/2022";"Recebimento de parcela";"380.00";"C"
"485";"03/08/2022";"Recebimento de parcela";"395.00";"C"
"486";"03/08/2022";"Venda Ã  vista";"465.00";"C"
"487";"04/08/2022";"Recebimento de parcela";"25.00";"C"
"488";"04/08/2022";"Cafezinho";"25.00";"D"
"489";"04/08/2022";"Venda Ã  vista";"40.00";"C"
"490";"04/08/2022";"Venda Ã  vista";"65.00";"C"
"491";"04/08/2022";"Impostos e taxas";"154.00";"D"
"492";"04/08/2022";"Recebimento de parcela";"215.00";"C"
"493";"04/08/2022";"Impostos e taxas";"217.00";"D"
"494";"04/08/2022";"Venda Ã  vista";"370.00";"C"
"495";"04/08/2022";"Venda Ã  vista";"485.00";"C"
"496";"05/08/2022";"Recebimento de parcela";"100.00";"C"
"497";"05/08/2022";"Recebimento de parcela";"205.00";"C"
"498";"05/08/2022";"Impostos e taxas";"259.00";"D"
"499";"05/08/2022";"Recebimento de parcela";"380.00";"C"
"500";"05/08/2022";"Recebimento de parcela";"385.00";"C"
"501";"05/08/2022";"Pagamento de Fornecedor";"495.00";"D"
"502";"06/08/2022";"Recebimento de parcela";"110.00";"C"
"503";"06/08/2022";"Venda Ã  vista";"120.00";"C"
"504";"06/08/2022";"Pagamento de Fornecedor";"165.00";"D"
"505";"06/08/2022";"Recebimento de parcela";"230.00";"C"
"506";"06/08/2022";"Pagamento de Fornecedor";"300.00";"D"
"507";"06/08/2022";"Recebimento de parcela";"420.00";"C"
"508";"07/08/2022";"Impostos e taxas";"20.00";"D"
"509";"07/08/2022";"Recebimento de parcela";"205.00";"C"
"510";"07/08/2022";"Venda Ã  vista";"280.00";"C"
"511";"07/08/2022";"Impostos e taxas";"296.00";"D"
"512";"07/08/2022";"Recebimento de parcela";"450.00";"C"
"513";"07/08/2022";"Recebimento de parcela";"470.00";"C"
"514";"08/08/2022";"Cafezinho";"30.00";"D"
"515";"08/08/2022";"Venda Ã  vista";"160.00";"C"
"516";"08/08/2022";"Venda Ã  vista";"305.00";"C"
"517";"09/08/2022";"Recebimento de parcela";"45.00";"C"
"518";"09/08/2022";"Multas";"50.00";"D"
"519";"09/08/2022";"Impostos e taxas";"198.00";"D"
"520";"09/08/2022";"Recebimento de parcela";"205.00";"C"
"521";"09/08/2022";"Venda Ã  vista";"305.00";"C"
"522";"09/08/2022";"Recebimento de parcela";"345.00";"C"
"523";"10/08/2022";"Cafezinho";"17.00";"D"
"524";"10/08/2022";"Cafezinho";"23.00";"D"
"525";"10/08/2022";"Venda Ã  vista";"115.00";"C"
"526";"10/08/2022";"Recebimento de parcela";"120.00";"C"
"527";"10/08/2022";"Recebimento de parcela";"170.00";"C"
"528";"10/08/2022";"Recebimento de parcela";"285.00";"C"
"529";"11/08/2022";"Recebimento de parcela";"65.00";"C"
"530";"11/08/2022";"Recebimento de parcela";"195.00";"C"
"531";"11/08/2022";"Pagamento de Fornecedor";"225.00";"D"
"532";"12/08/2022";"Cafezinho";"25.00";"D"
"533";"12/08/2022";"Impostos e taxas";"34.00";"D"
"534";"12/08/2022";"Venda Ã  vista";"75.00";"C"
"535";"12/08/2022";"Venda Ã  vista";"120.00";"C"
"536";"12/08/2022";"Venda Ã  vista";"140.00";"C"
"537";"12/08/2022";"Venda Ã  vista";"170.00";"C"
"538";"12/08/2022";"Pagamento de Fornecedor";"295.00";"D"
"539";"12/08/2022";"Recebimento de parcela";"305.00";"C"
"540";"12/08/2022";"Venda Ã  vista";"375.00";"C"
"541";"13/08/2022";"Venda Ã  vista";"5.00";"C"
"542";"13/08/2022";"Venda Ã  vista";"10.00";"C"
"543";"13/08/2022";"Venda Ã  vista";"85.00";"C"
"544";"13/08/2022";"Venda Ã  vista";"110.00";"C"
"545";"13/08/2022";"Pagamento de Fornecedor";"210.00";"D"
"546";"13/08/2022";"Pagamento de Fornecedor";"225.00";"D"
"547";"13/08/2022";"Venda Ã  vista";"260.00";"C"
"548";"13/08/2022";"Venda Ã  vista";"350.00";"C"
"549";"13/08/2022";"Pagamento de Fornecedor";"485.00";"D"
"550";"14/08/2022";"Cafezinho";"14.00";"D"
"551";"14/08/2022";"Venda Ã  vista";"35.00";"C"
"552";"14/08/2022";"Recebimento de parcela";"40.00";"C"
"553";"14/08/2022";"Recebimento de parcela";"40.00";"C"
"554";"14/08/2022";"Pagamento de Fornecedor";"65.00";"D"
"555";"14/08/2022";"Venda Ã  vista";"165.00";"C"
"556";"14/08/2022";"Recebimento de parcela";"165.00";"C"
"557";"14/08/2022";"Recebimento de parcela";"210.00";"C"
"558";"14/08/2022";"Pagamento de Fornecedor";"380.00";"D"
"559";"16/08/2022";"Recebimento de parcela";"10.00";"C"
"560";"16/08/2022";"Recebimento de parcela";"20.00";"C"
"561";"16/08/2022";"Venda Ã  vista";"70.00";"C"
"562";"16/08/2022";"Impostos e taxas";"136.00";"D"
"563";"16/08/2022";"Impostos e taxas";"140.00";"D"
"564";"16/08/2022";"Recebimento de parcela";"170.00";"C"
"565";"16/08/2022";"Recebimento de parcela";"200.00";"C"
"566";"16/08/2022";"Impostos e taxas";"214.00";"D"
"567";"16/08/2022";"Venda Ã  vista";"465.00";"C"
"568";"18/08/2022";"Cafezinho";"13.00";"D"
"569";"18/08/2022";"Venda Ã  vista";"25.00";"C"
"570";"18/08/2022";"Recebimento de parcela";"45.00";"C"
"571";"19/08/2022";"Cafezinho";"12.00";"D"
"572";"19/08/2022";"Recebimento de parcela";"85.00";"C"
"573";"19/08/2022";"Venda Ã  vista";"280.00";"C"
"574";"19/08/2022";"Venda Ã  vista";"340.00";"C"
"575";"19/08/2022";"Pagamento de Fornecedor";"355.00";"D"
"576";"19/08/2022";"Recebimento de parcela";"480.00";"C"
"577";"20/08/2022";"Venda Ã  vista";"5.00";"C"
"578";"20/08/2022";"Pagamento de Fornecedor";"15.00";"D"
"579";"20/08/2022";"Venda Ã  vista";"40.00";"C"
"580";"20/08/2022";"Impostos e taxas";"70.00";"D"
"581";"20/08/2022";"Multas";"100.00";"D"
"582";"20/08/2022";"Recebimento de parcela";"105.00";"C"
"583";"20/08/2022";"Recebimento de parcela";"190.00";"C"
"584";"20/08/2022";"Recebimento de parcela";"395.00";"C"
"585";"20/08/2022";"Recebimento de parcela";"460.00";"C"
"586";"21/08/2022";"Cafezinho";"27.00";"D"
"587";"21/08/2022";"Venda Ã  vista";"110.00";"C"
"588";"21/08/2022";"Recebimento de parcela";"500.00";"C"
"589";"22/08/2022";"Cafezinho";"14.00";"D"
"590";"22/08/2022";"Impostos e taxas";"71.00";"D"
"591";"22/08/2022";"Recebimento de parcela";"105.00";"C"
"592";"22/08/2022";"Multas";"140.00";"D"
"593";"22/08/2022";"Recebimento de parcela";"160.00";"C"
"594";"22/08/2022";"Venda Ã  vista";"205.00";"C"
"595";"22/08/2022";"Recebimento de parcela";"285.00";"C"
"596";"22/08/2022";"Venda Ã  vista";"415.00";"C"
"597";"22/08/2022";"Recebimento de parcela";"440.00";"C"
"598";"31/08/2022";"Cafezinho";"12.00";"D"
"599";"31/08/2022";"Venda Ã  vista";"80.00";"C"
"600";"31/08/2022";"Venda Ã  vista";"225.00";"C"
"601";"31/08/2022";"Impostos e taxas";"289.00";"D"
"602";"31/08/2022";"Venda Ã  vista";"340.00";"C"
"603";"31/08/2022";"Venda Ã  vista";"365.00";"C"
"604";"31/08/2022";"Pagamento de Fornecedor";"405.00";"D"
"605";"31/08/2022";"Venda Ã  vista";"410.00";"C"
"606";"31/08/2022";"Recebimento de parcela";"500.00";"C"
"607";"01/09/2022";"Cafezinho";"12.00";"D"
"608";"01/09/2022";"Venda Ã  vista";"30.00";"C"
"609";"01/09/2022";"Venda Ã  vista";"35.00";"C"
"610";"01/09/2022";"Recebimento de parcela";"40.00";"C"
"611";"01/09/2022";"Multas";"120.00";"D"
"612";"01/09/2022";"Donta de Ã¡gua";"128.00";"D"
"613";"01/09/2022";"Venda Ã  vista";"130.00";"C"
"614";"01/09/2022";"Recebimento de parcela";"200.00";"C"
"615";"01/09/2022";"Donta de Luz";"223.00";"D"
"616";"01/09/2022";"Venda Ã  vista";"250.00";"C"
"617";"01/09/2022";"Impostos e taxas";"290.00";"D"
"618";"01/09/2022";"Venda Ã  vista";"320.00";"C"
"619";"01/09/2022";"Recebimento de parcela";"370.00";"C"
"620";"01/09/2022";"Recebimento de parcela";"400.00";"C"
"621";"01/09/2022";"Pagamento de Fornecedor";"440.00";"D"
"622";"01/09/2022";"Venda Ã  vista";"465.00";"C"
"623";"01/09/2022";"Venda Ã  vista";"470.00";"C"
"624";"01/09/2022";"Venda Ã  vista";"500.00";"C"
